8.959190129705789651e-01,2.230971128608923992e-01,1.303602058319039414e-01
3.827902562480228060e-02,6.246719160104986512e-01,9.777015437392795605e-02
6.580196140461878895e-02,1.522309711286089218e-01,7.718696397941681164e-01
