8.869969040247678294e-01,2.186147186147186228e-01,1.013779527559055121e-01
4.179566563467491946e-02,5.476190476190476719e-01,8.366141732283464971e-02
7.120743034055727894e-02,2.337662337662337608e-01,8.149606299212598381e-01
